id,code,name,unit,cost,rate,price,WPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,1513429278,SAMSUNG Z1 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1513429490,SAMSUNG G350 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1513429585,SAMSUNG Z2 PRINTED POUCH,1,40,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1513429842,SAMSUNG A7 16 PRINTED,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1513429978,SAMSUNG A7 16  HARDCASE,1,70,70,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1513430141,SAMSUNG A7 16 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1513430422,SONY XP M2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1513430509,SONY XP M5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1513430562,SAMSUNG A7 16 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1513430604,SONY XP Z5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1513430666,SONY XP Z4 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1513430774,SONY XP Z3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1513430871,SONY XP Z2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1513430980,SONY XP Z,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1513430993,SAMSUNG A7 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1513431118,SONY XP Z1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1513431256,MOTO C2 +TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1513431236,SAMSUNG A5 17 OG POUCH,1,150,150,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1513431361,MOTO X TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1513431446,MOTO X2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1513431350,SAMSUNG A5 17 LOGO CASE,1,60,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,1513431864,GIONEE P7 MAX TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1513431962,GIONEE S7 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1513432085,GIONEE S6S TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1513432239,HTC D826 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1513432386,HTC D830 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1513432545,SAMSUNG 7102 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1513432724,SAMSUNG NOTE 4 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1513432808,SAMSUNG NOTE 5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1513432956,SAMSUNG NOTE 3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1513433100,SAMSUNG S6 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1513433644,SAMSUNG A5 17 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,1513433898,SAMSUNG A5 15 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1513436488,SAMSUNG J5 16 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1513436703,SAMSUNG J5 PRIME TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1513436764,LETV MAX 2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1513437033,MMX D321 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1513437118,MMX 324 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1513437204,MMX Q324 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1513438173,LAVA A68 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1513438264,LAVA A77 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,1513438404,LAVA A82 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1513439239,GIONEE P5 L TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1513439336,NOKIA N625 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1513439527,REDMI MI2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1513439640,REDMI MI 3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1513439763,REDMI 1S TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1513439862,REDMI MI 3S TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1513439943,REDMI 5X TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,1513440567,GIONEE M4 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,1513440663,GIONEE M5+ TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1513440745,GIONEE M2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1513440819,GIONEE M3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,1513440949,SAMSUNG A5 17 IPAKY HARD CASE,1,45,45,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1513441034,SAMSUNG A5 17 HAPPY ANT CASE,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1513441106,SAMSUNG A5 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1513441215,SAMSUNG A5 WHITE HARD CASE,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,1513441391,SAMSUNG J7 PRIME WOODEN CASE,1,80,80,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1513441531,SAMSUNG J7 PRIME VORSON POUCH,1,70,70,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,1513441695,SAMSUNG J7 PRIME BASEUS TRANSPARENT POUCH,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1513441856,SAMSUNG J7 PRIME BASEUS HARD CASE,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,1513441942,SAMSUNG S8 CARBON FIBRE POUCH,1,45,45,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1513442169,SAMSUNG J7 NXT QUALITY CASE,1,35,35,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,1513442634,MI MAX 2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1513442760,MI NOTE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,1513442565,SAMSUNG J7 PRIME FUEL POUCH,1,80,80,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,1513442821,REDMI MI 2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,1513442869,SAMSUNG A7 17 LOGO POUCH,1,60,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1513443111,SAMSUNG J7 16 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1513443212,SAMSUNG J7 PRO TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1513443042,SAMSUNG A7 17 ARROW,1,110,110,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1513443334,SAMSUNG A9 BETTER HARD CASE,1,80,80,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1513443417,SAMSUNG J7 MAX TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1513443429,SAMSUNG A8 BETTER HARD CASE,1,80,80,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1513443554,SAMSUNG G530 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1513443575,SAMSUNG J7 MAX TYRE CASE,1,90,90,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,1513443645,SAMSUNG G350 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,1513443714,SAMSUNG G355 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1513443818,SAMSUNG ON 8 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1513443899,SAMSUNG ON 7 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1513443974,SAMSUNG ON 5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,1513443919,SAMSUNG J7 MAX PRINTED POUCH,1,30,30,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,1513444022,SAMSUNG ON5 PRO TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,1513444190,SAMSUNG J7 PRIME SPIGEN CASE,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,1513444235,SAMSUNG J2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,1513444323,SAMSUNG A7 16 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,1513444388,SAMSUNG 9082 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,1513444458,SAMSUNG A7 17 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,1513444572,SAMSUNG S8 PREMIUM CASE,1,200,200,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,1513444548,SAMSUNG S8+ 3D  FULL TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,1513444780,SAMSUNG 8552 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,1513444886,SAMSUNG 8262 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,1513444971,SAMSUNG 7262 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,1513445121,SAMSUNG J1 ACE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,1513445098,SAMSUNG J7 PRO PRINTED POUCH,1,60,60,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,1513445214,SAMSUNG J3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,1513445303,SAMSUNG Z4 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,1513445348,SAMSUNG J7 MAX BLACK POUCH,1,100,100,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,1513445374,SAMSUNG Z2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,1513445465,SAMSUNG Z1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,1513445433,SAMSUNG J7 CARBON FIBRE POUCH,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,1513445515,SAMSUNG Z3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,1513445530,SAMSUNG  J7 PRIME WOOD RUBBER CASE,1,45,45,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1513445639,SAMSUNG J7 17 NEW CASE,1,60,60,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1513445864,HONOR HOLLY 3 TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,1513446003,HONOR 2+ TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,1513446035,1+5 JEANS POUCH,1,150,150,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,1513446083,HONOR BEE 4G TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1513446201,HONOR BEE TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,1513446152,LETV JEANS POUCH,1,150,150,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,1513446278,1+3 JEANS POUCH,1,150,150,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1513446306,HONOR P9+ TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,1513446360,1+3 HAPPY ANT CASE,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,1513446399,HONOR 6 TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,1513446517,HONOR 5X TG,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,1513446477,NOKIA 3 FLIP CASE,1,90,90,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,1513446660,NOKIA 6 BASEUS JEANS POUCH,1,140,140,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1513446843,NOKIA 6 PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1513446966,NOKIA 5  PRINTED POUCH,1,30,30,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1513447134,NOKIA 5 IPAKY HARD CASE,1,50,50,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,1513447222,SONY XP E3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1513447330,SONY E4 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1513447351,NOKIA  3 BASEUS TRANSPARENT POUCH,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1513447425,SONY T2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,1513447521,NOKIA 3 BASEUS JEANS POUCH,1,140,140,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1513447533,SONY XP T2U TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,1513447642,NOKIA 3 SPIGEN CASE,1,60,60,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,1513447845,LAVA X5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1513447942,LAVA X10 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,1513447923,IPHONE 5G HAPPY ANT CASE,1,40,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1513448023,LAVA X1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,1513448071,IPHONE 5G IPAKY DOTTED POUCH,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,1513448124,LAVA X8 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,1513448210,LAVA Z1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1513448316,LAVA FLAIR 1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1513448388,LAVA P7 + TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,1513448453,LAVA V5 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,1513448517,LAVA PIXEL V1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1513448718,LAVA P7 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1513448922,LAVA ATOM X TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,1513448995,LAVA E3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,1513449094,LAVA ATOM 3 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,1513449160,LAVA ATOM 2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,1513449286,LAVA ZUK Z1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,1513449394,LENOVO K6 POWER TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,1513449461,LENOVO Z2+ TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,1513449535,LENOVO K6 NOTE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,1513449627,LENOVO VIBE X2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,1513449622,IPHONE 7 PLUS POLO CAS3,1,100,100,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1513449724,LENOVO K5 NOTE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,1513449807,LENOVO K4 NOTE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,1513449801,IPHONE 7 PLUS JEANS POUCH,1,150,150,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,1513450155,LENOVO K8 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,1513450255,LENOVO K8 NOTE TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,1513450341,IPHONE 7 FUEL HARD CASE,1,80,80,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,1513450424,LENOVO VIBE P2 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,1513450480,IPHONE 6 LOGO TRANSPARENT CASE,1,40,40,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,1513450559,LENOVO P1 TG,1,30,30,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,1513450566,IPHONE 6S LOGO TRANSPARENT CASE,1,40,40,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,1513450691,IPHONE 7 PLUS TPU CASE,1,160,160,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1513450875,IPHONE 7 PLUS MEMUMI CASE,1,720,720,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,1513451056,SAMSUNG J MAX TAB TG,1,80,80,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1513450964,IPHONE 7 PLUS ARROW POUCH,1,110,110,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1513451170,TAB 7INCH TG,1,80,80,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1513451237,SAMSUNG T111 TAB TG,1,70,70,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1513451227,IPHONE 7S LOGO CASE,1,40,40,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1513451319,IPHONE 7 VIARA POUCH,1,90,90,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1513451397,LENOVO K8+ FTD,1,30,30,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1513451519,IP 5 FTD,1,80,80,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1513451517,IPHONE 5G FASHION HARD CASE,1,70,70,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,1513451630,IP 7 FTD,1,150,150,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1513451628,IPHONE 7 PLUS TRANSPARENT,1,50,50,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,1513451728,IP 6+ FTD,1,150,150,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1513451734,IPHONE 5S GLAMOUR SERIES,1,200,200,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,1513451805,IPHONE 7S  SILICONE CASE,1,340,340,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1513451911,IP 7+ FTD,1,150,150,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1513452036,IPHONE  7S BETTER CASE,1,140,140,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1513452086,MI 3S FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1513452289,MI NOTE 3 FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1513452339,IPHONE 7G HAPPY ANT CASE,1,140,140,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1513452534,IPHONE 7 FUEL HARDCASE,1,80,80,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1513452570,OPPO F1S FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,1513452649,IPHONE 6S PLUS SILICON CASE,1,320,320,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,1513452843,IPHONE 6S PLUS BASEUS JEANS POUCH,1,150,150,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,1513452944,SAMSUNG J5 PRIME FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,1513453031,IPHONE 6G FASHION CASE,1,80,80,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,1513453246,SAMSUNG A8 FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,1513453231,IPHONE 6G BETTER CASE,1,140,140,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,1513453468,SAMSUNG J5 16 FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,1513453648,SAMSUNG J7 MAX FTD,1,80,200,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,1513453584,IPHONE 7G SPIGEN POUCH,1,60,60,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1513453956,IPHONE 5S LOGO CASE,1,45,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,1513453987,SAMSUNG J516 FTD,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,1513454048,SAMSUNG S6 EDGE PLUS FTD,1,80,80,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,1513454051,IPHONE 5G BETTER HARD CASE,1,140,140,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,1513454179,IPHONE 5S JEANS POUCH,1,150,150,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,1513455262,LENOVO K6 NOTE FTG,1,60,60,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,1513455466,HONOR 6 X FTG,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,1513455600,1+3 FTG,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,1513455692,VIVO V3 MAX FTG,1,150,150,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,1513455769,VIVO V3 FTG,1,150,150,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,1513455842,VIVO Y55 FTG,1,60,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,1513456208,GIONEE A1 FTG,1,60,60,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,1513456377,VIVO V5 FTG,1,60,60,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,1513456521,SAMSUNG S6 EDGE 4D GLASS,1,250,250,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,1513456632,IPHONE 7 PLUS 4D GLASS,1,220,220,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1513456736,IPHONE 7S 5D GLASS,1,300,300,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,1513456815,IPHONE 7S 4D GLASS,1,220,220,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,1513456866,SAMSUNG NOTE 8 5D GLASS,1,150,150,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,1513456922,SAMSUNG S8 PLUS 4D GLASS,1,230,230,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1513457036,SAMSUNG S7 EDGE 4D HALF CUT GLASS,1,250,250,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1513457169,SAMSUNG S7 EDGE 4D GLASS,1,150,150,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
